celltype,sample,n_cells,group,_lib,SLC5A10,CYFIP2,RELB,ACAT1,ARMC7,PAX8,ENPEP,IL1RL1,DCN,ALDH8A1,SLC2A9,SLC9A3,UMOD,PPARA,AMN,ACTA2,KCNJ15,PEPD,TNF,EFHD1,SOST,SLC17A3,ALDOB,MME,LGALS2,BDH2,FN1,BICC1,ICAM1,HAVCR1,TDGF1,TM7SF3,CD24,VCAM1,VIM,HOXA9,RGL3,COL1A1,JUN,DPEP1,TCN2,OCIAD2,SOX9,TWIST1,SNAI1,BCAM,CRB2,CCL2,CUBN,FOS,ACSF2,SHMT1,AOC1,HNF4A,PROM1,ACY1
PT_S1,HK2774,101,HKD,535438.0,4.3018676096949715,3.824788696873121,4.375007739219475,4.711241907335462,2.8796853494650314,7.086974623898214,6.385259603294709,0.0,2.97941479753446,4.043558086209912,6.805794782375884,2.3358408712635996,0.0,5.690648327364968,3.7831774607024236,2.3358408712635996,6.654238076113056,5.311746912606653,0.0,3.1532298486042456,0.0,5.433070453386981,4.852021130000591,5.59125213485772,3.2299814585319098,3.3012598431582467,4.375007739219475,7.321130725242501,3.9758169288840763,4.852021130000591,0.0,5.533903316623281,4.837322642960226,6.299831745027409,5.555796338376845,3.7831774607024236,4.276248460898252,2.501909543991141,4.880785425632827,4.776268004413283,3.7397592678284486,3.8647373883223577,3.903151298086981,1.5550365786258116,3.0700940377387447,2.1365918364847705,1.0534858577989183,4.527358508061171,7.375228149344172,4.807261209943271,5.703184891148182,4.880785425632827,1.5550365786258116,5.013367486599527,5.311746912606653,3.7831774607024236
PT_S1,HK2899,581,Control,373655.0,5.697313176587923,5.510264186134468,0.0,3.948336520663549,0.0,5.963729726049989,6.43706320577733,0.0,0.0,4.218133798219644,7.287725458689811,4.550389701227775,2.8365954555814508,6.8232415945960145,4.707066692804586,1.8488533284683886,6.766318474664716,5.4431050775198955,0.0,4.605388411629855,0.0,4.799354017461019,6.017299500825083,7.670749691129315,4.294003421698148,4.218133798219644,1.3018974377569132,7.3359599743434405,1.8488533284683886,2.200419093564978,0.0,5.101403038602886,3.222325462086093,1.3018974377569132,0.0,4.364520551370625,4.218133798219644,1.3018974377569132,4.294003421698148,6.110608013765483,2.4600214111609104,4.754274596329324,1.3018974377569132,0.0,0.0,3.109512834987735,0.0,0.0,8.7059365933082,2.6659306773308082,6.7693965968029035,5.870051010529763,1.8488533284683886,5.749784845652449,0.0,4.631793523621813
PT_S1,HK2844,1515,DKD,2762756.0,5.608848939047721,6.012648673430458,2.739438804605884,4.6389332098649545,2.47306365019696,6.418479083583804,6.938060234862213,0.5445977600554441,2.307466678016062,4.763782280776199,7.534353345627994,4.791201059393292,3.5029777750101014,6.853464511238764,4.683421068008581,1.967570424044823,6.066960065381254,5.235217928888541,0.0,4.573872617416064,0.0,6.083602669360388,6.901949585370506,7.484176884268543,2.968352227548288,4.229545907079104,0.0,7.136764920928683,1.033108693548263,2.342852623566369,0.0,5.440168414405326,4.290863799683571,3.4809414131692873,1.8029307884425556,3.8723350136675827,4.320168100339073,0.3089229353939377,4.076064923663918,5.860822727905651,3.0048774591091876,4.566375283836535,2.9495768307941095,0.0,0.3089229353939377,3.169824927611836,0.8952017670450779,0.0,8.691411973109231,3.663703374894141,6.669824637869938,5.438596736358139,2.715776205331755,5.580593255598958,3.257136890576599,4.305623288925332
PT_S1,HK2895,3666,Control,18538172.0,4.721990814139101,4.566522449779564,0.9204409214124573,6.447899965879469,1.8210761896983323,5.30608288164579,5.777436631833459,0.19537844740674182,1.9363939609380423,4.944026196046046,4.898412525642585,2.959410173609321,2.335255162699597,5.798265421021713,5.345184821169396,1.7006028489497722,6.543640824675919,6.561949678823467,0.0,4.418756047984134,0.782412091089438,5.50755428123057,9.25024317313195,6.557595215580701,6.127228980659693,6.01337559195361,0.6507754287509758,6.3414427706432805,0.28039798823076334,1.4048061602418027,0.052538132899670506,5.410920365526924,4.548417678641118,3.963157332349893,2.6916092230291193,3.804647115405778,2.910695267383171,0.0,1.7392407497304068,6.3229308960103685,4.525899902457044,6.055613355228216,1.650106537246772,0.19537844740674182,0.1499948451103234,3.435473596722493,0.28039798823076334,0.43141060189198066,7.906078251463887,3.261298303454942,5.606823955064226,5.849603391661912,5.1383491901491265,5.112702962919137,1.8123071399102377,6.183651020238068
PT_S1,HK2868,1297,HKD,4152648.0,5.307454038361123,4.900886284643673,1.9138952146069963,3.98858108099921,2.107093920224058,6.501827942544309,6.679491735158417,0.0,3.043914952848962,4.423133653907358,7.102040487852583,4.592783199552295,3.0088861847088766,6.830562276969542,5.048835995616949,0.21576455424018695,6.463519702938406,5.9113352455545405,0.0,4.345051704003324,0.21576455424018695,6.6054105890097095,6.373607783403422,7.050362571497312,3.3397315651479427,4.0236489177689485,1.226155541340145,7.225203520256682,0.0,1.226155541340145,0.0,5.308646427273109,4.12592366660945,3.942942866099343,1.1528769041228935,3.8240809570751266,4.5605745075127,0.8939883551120932,0.3931363552056461,6.031640565607065,3.5118253145645726,4.215151550103561,2.268942187845255,0.21576455424018695,0.0,3.9476015638509843,0.6745965794068722,0.6745965794068722,8.346047237794812,3.3650167980071966,6.511895795716732,5.480154303835308,3.0666038435660155,6.066868425976029,2.768218716943899,4.85318417746507
PT_S1,HK2833,1304,Control,3078203.0,5.335680845142092,5.409556513466101,1.2806334988915637,5.189343723185216,2.847420369172988,6.446652887255275,6.176854587861042,1.3670564380041286,0.5006114736933175,4.305342580600143,6.749662151613318,3.696566051012749,3.2460912890614657,6.559553982945243,5.983962148433452,0.28131046505811064,6.820882858776456,5.911871286349638,0.0,4.606007671430312,0.0,6.785172226529682,8.302079340985834,7.251762375941764,4.5142869479471095,5.349665387553781,0.9648234616493528,6.665140962598214,0.6803631079225332,2.2456428705489984,0.28131046505811064,5.754061018509459,4.847115332183688,4.006015362378287,1.3670564380041286,4.409352558573116,4.800118889328094,1.713456986893764,2.789239858401404,6.787373191423324,4.389398045976087,4.66585331005117,2.48868329158134,0.8326740767714089,0.5006114736933175,3.9323978044550287,1.4466009661109396,0.0,8.312259317793547,5.22841964404094,6.680752939145954,5.764306188864363,3.9881127946734964,5.701198958458131,1.824200494035979,5.609149001154673
PT_S1,HK2663,1352,Control,6220089.0,5.459242827785306,5.32073453954581,2.4656856078758462,4.473405330841764,2.236446251670218,6.977473988556738,6.884189280864091,0.5899216169965127,0.0,4.526968515709966,6.854452132171384,4.663273237618483,0.0,6.984496573175829,4.500545507259645,0.27879682092969066,6.893364829520821,5.845541267528919,0.0,4.9421104150215855,0.7539533512943901,6.159135492346306,7.141531192667614,7.29418604852622,3.5156025399746746,4.102390099898168,0.8268714678155528,7.082426275890707,1.178892399834838,1.6448059246740876,0.1490830643681738,5.425841915309719,3.1082718396858904,3.998864911479872,0.27879682092969066,3.7861468131549896,4.632464606975748,0.0,1.3593981974368532,5.497509718281713,3.510811425148647,4.212994380124311,2.0685176378389287,0.6752970215289249,0.0,2.818720688113083,0.27879682092969066,1.4387416573548548,8.961910462986292,2.146651722521398,6.627580398718196,5.551985226045519,2.7795844422470903,6.395365402524674,1.9837572196731785,5.132772305065475
PT_S1,HK2867,2099,Control,10148373.0,5.368917027607824,6.0640940621469,1.874586897569877,5.020370875964337,2.2992750813895584,6.91029191175008,6.62438231848643,0.3322862380735296,2.639557995302923,4.927734048724683,7.354818752311062,3.8293335253389493,4.4616402838650515,6.724862536289211,4.565276239783347,0.0939801709037758,7.241226489757715,5.854328007514134,0.0939801709037758,4.597564826401006,0.2589846276607235,6.170069525324987,7.729111415221768,7.646193811878245,4.096388764944303,4.724228068446347,0.8246111002123093,6.769406124278441,0.2589846276607235,2.646568268706633,0.0,5.95273766012599,4.042517139349847,3.4034847300996725,1.988754729261185,3.4514711568864955,3.691864274762325,0.0,2.1033132413274087,5.648630837206488,3.790039888198206,4.627880597671264,2.4025093564321787,0.17988185428227751,0.17988185428227751,2.8368354772546547,0.9840037211765285,0.0,8.669624554277627,2.611014877173562,6.52357769589557,5.734074817766719,2.45462783583496,5.879164309963462,1.5145483086502662,4.9369693752793005
PT_S1,HK2739,2943,HKD,6042063.0,5.196143029705943,5.383638564219378,2.391546347286215,4.9008066306231095,2.7343061713023564,6.59719309113475,6.383266388887076,0.1531556570938674,2.227357023860903,4.391656086889689,7.9757740539773785,4.336910422470855,3.3944449970028034,6.707192997068641,4.756671213670078,0.0,6.973716380023205,5.919958679769347,0.0,4.618055500621615,0.4031418464121674,6.042763948600395,6.579425140185682,6.881933294314054,4.076303368445677,4.973238226888422,0.0,7.181306102304262,2.712576120569304,0.0,0.1531556570938674,5.795656901505856,4.109451723346389,3.489733937605379,1.3810594113718613,3.0299046747764855,4.13625995728541,0.0,3.4164188248230682,6.012434918313943,3.489733937605379,4.669018529267756,2.6206017526368823,0.1531556570938674,0.0,2.9973926033662233,0.5080370613224588,1.9399251071957846,7.957925191412587,1.1479048644129843,6.550748785695094,5.986577162278763,3.3719774508806983,6.450840634007221,1.421811421096049,4.781951965468031
PT_S1,HK2891,2192,HKD,7316224.0,4.97717078967936,5.033055538061672,2.1737175687959063,5.601422314545901,2.3182349380112983,6.153224323840091,6.273062027657726,0.4361431003401104,2.7747787102318138,4.368295817027366,6.453950827949807,3.520573429020549,5.21503307083464,5.995497635461016,5.128987920224416,1.6815429102302861,6.615899925777055,6.065481145550181,1.280091283235579,4.373478820874679,0.34362345374208014,5.709438330392603,8.473532176388899,7.143615080659961,5.792427848901116,5.428276267155367,1.7550762107326694,6.710639028164391,2.4082512059565975,2.1095067743869254,0.4361431003401104,5.600412374746511,5.066353505962603,4.173885969384565,3.782331411827752,3.8099561022893385,3.9482758734264283,1.069374125033658,4.209026893852213,6.085586642893403,4.361343090949796,5.881718913286695,2.158047251743731,0.4361431003401104,0.34362345374208014,3.7539218651038557,0.6712990917262414,2.3706604367144504,8.060317100812641,4.6936622943026665,6.001604905458551,5.577931667483719,4.760207063080168,5.387237108999711,2.7312239735949264,5.496135609273377
PT_S1,HK2770,1049,HKD,3124689.0,4.440865481616648,4.998661566289238,2.4195695152862644,6.210619077610599,1.9111076930054571,5.282490235361799,5.8602014701367935,0.6729932213955457,2.888241046608472,4.886832351402873,6.2465936194434475,2.814303955438387,1.6410168174382165,5.582241158982513,4.879561789812084,0.27765586476906345,6.434774286688168,6.529284613970436,1.1756421382355517,4.626247142785495,0.6729932213955457,5.368129039819153,9.245718224126856,6.538586467165074,5.70348158772117,5.727728402166716,1.1756421382355517,6.422371826124415,1.1756421382355517,2.2986666045311592,0.0,5.46206476054613,4.931690893670471,3.350701631011385,3.0214946953407176,3.6239043270363225,3.6899759938818892,0.8242313178433355,4.884414699570956,6.413492743041002,3.9490309661259095,5.713039608684148,2.3906863816745605,0.27765586476906345,0.49473508202043825,3.3164613600609028,0.8242313178433355,0.27765586476906345,7.771132827435803,3.961291679488062,5.288971930350529,5.7225071381199255,4.341823567693189,4.898833704528126,2.3302901039987503,5.823026775764326
PT_S1,HK2711,190,HKD,470765.0,4.403294850097439,5.601283292094708,2.250955782827924,4.613510295780495,2.4528147083087704,5.753784318080491,6.323535952306639,0.0,3.001605933256128,4.2935078213997855,6.116896139114106,4.525484891095326,6.7207493488259855,6.452068236243548,3.1931978725509937,1.9977712786616817,6.47525032635731,4.525484891095326,1.1391789214943329,5.439876937574329,2.4528147083087704,5.3329487347928985,6.244277394314753,6.197849828360251,3.4923483618175766,4.102274019224617,2.6206905874506727,7.5640575986498515,1.6579240671925803,3.2767833529494297,1.1391789214943329,5.008594190869068,5.008594190869068,3.2767833529494297,3.8656113789173543,3.6695854597757283,4.965090640853455,1.1391789214943329,5.236068406362682,5.022684732872192,2.8900170712633946,4.634357080597055,1.6579240671925803,0.0,0.0,3.9909275717817922,0.0,2.250955782827924,8.37970850913811,4.453976109505937,6.140048454862597,5.116122382946293,3.353918029588459,5.189801746073938,3.2767833529494297,3.554983239104091
PT_S1,HK2896,1418,Control,5318121.0,3.8108435043269115,4.122862973974311,0.7552850241213647,6.593582686090312,1.4342789039049613,4.088784761472367,5.736390680951403,0.17230180835015207,0.0,5.033684087680769,3.050215165672352,1.289923521849237,0.0,4.369891810047122,5.4242080789498965,1.6723818722776649,5.917364692811647,6.8868922196876134,0.5608409534529102,4.091931217759596,1.3884374167288154,5.4766894862911935,9.416917679133308,6.305927912866511,6.503108955996588,6.285117803551619,0.0,3.8435906246403846,0.83995138476321,0.17230180835015207,0.0,5.675740203696078,4.146937455255356,3.167683449439304,2.763476754912545,3.6869656752188393,0.5608409534529102,0.0,0.17230180835015207,5.742439142139563,4.6173296429084285,6.419992425178222,2.266923880194455,0.0,0.17230180835015207,2.937226301168791,0.0,0.83995138476321,7.319983897557262,0.17230180835015207,5.008878710026667,5.955605178525276,5.5719054057939505,4.592883978366515,0.0,6.2303750803513545
PT_S1,HK2713,335,Control,208336.0,3.8918077594170017,5.15789248656108,0.0,1.7578473245284096,1.7578473245284096,7.435661187806065,6.070724957645609,1.7578473245284096,0.0,4.354128795790674,3.6737533412588514,3.6737533412588514,0.0,6.6325158647350335,5.632631692717235,0.0,6.382479829143853,4.834680646097062,0.0,0.0,0.0,5.561437815353251,7.637510849249511,6.61979372145495,1.7578473245284096,4.41399703557252,0.0,5.287243683982359,0.0,0.0,0.0,4.713114642476353,2.7343555406699886,3.9852609051678454,0.0,4.75530015465463,4.574698310544056,0.0,4.070722115094896,5.7461904315166406,3.8918077594170017,3.6737533412588514,0.0,0.0,0.0,1.7578473245284096,0.0,0.0,7.807334566521375,0.0,6.84267049598096,4.872126514933433,1.7578473245284096,5.977859826108346,0.0,5.649665460783623
PT_S1,HK2923,1872,Control,3258425.0,2.5625597924080954,4.0930799877968855,0.0,6.574205578853948,1.5438878597205918,3.8244352497908327,5.413522970047295,0.0,1.3249695058976965,4.713870545774488,3.0850691079724117,0.9299899415855084,1.8273268066107962,4.001990373454664,5.2177808839958875,1.1468553693870942,5.954649128452638,6.5371119021833,0.652684606212049,4.275180936520306,1.5438878597205918,4.713870545774488,9.489808278123146,6.062453729036143,6.765465054769681,6.0378550622442475,0.652684606212049,3.8766465214519443,0.47858760245389115,0.0,0.0,4.926354329165921,5.18567042858934,3.332451367167764,3.0709362800486693,3.961929723212568,0.26765542380883317,0.0,2.228530708296245,6.6194345244149675,4.499810267073742,6.355257805774033,2.007520029926698,0.0,0.0,1.8273268066107962,0.0,1.2398727874620346,6.61162442030254,1.3249695058976965,4.967776383887773,5.632484592911771,4.908386751749726,4.587884298203093,1.4033892496225528,5.996735717932278
PT_S1,HK2924,766,Control,1292684.0,2.9737945069191567,4.628296093991869,0.0,6.2962046463975465,1.200191501297664,3.981618653601236,5.515631818829536,1.200191501297664,1.4096048125649594,5.285689990318115,3.3885381826273746,1.200191501297664,0.5730025066145442,4.613062658166065,5.233425756356072,1.582667011723782,6.2314087277895736,6.777925091001888,0.0,4.064662295015023,2.4706538670679,5.237544502428635,9.629228609485674,6.5968874328133005,6.441908204698179,5.960469453071359,0.9349823606238458,4.165640041148768,0.5730025066145442,0.9349823606238458,0.0,5.375539601515342,5.067716010698636,3.0125700485448115,3.808755919595142,3.5564248413063795,0.9349823606238458,0.0,3.1866636551698013,6.739313468997272,4.289682927409093,6.134010950025528,1.7301509768074097,0.0,0.0,2.5935628448509074,0.0,0.0,7.174159884237449,2.703005279652986,4.9759518713199995,5.911409218972203,5.49678068594722,4.795009751874155,0.9349823606238458,6.194212014232551
PT_S1,HK1650,294,HKD,244269.0,2.2178650576330092,3.066621063240086,0.0,6.460905811478045,0.0,3.633488993879671,4.785168824791029,2.2178650576330092,0.0,3.066621063240086,1.6280334108172592,0.0,0.0,3.2411492850175176,5.19921105087617,0.0,5.326381692617978,6.182237763015495,0.0,4.065839852316035,2.2178650576330092,5.264816557512315,8.746581132294878,5.632578661777566,7.130597539973994,6.387902140777657,0.0,3.5190034942214394,0.0,0.0,0.0,4.714328388998196,4.197225371581741,4.511569604335114,4.256965058326275,3.8293437785628264,0.0,0.0,4.065839852316035,5.912005295745854,3.7362036292004346,6.609330875858742,0.0,0.0,0.0,2.855054804277662,0.0,2.2178650576330092,5.507892649448792,4.465572366812983,4.9430044241743145,5.264816557512315,2.2178650576330092,4.55554380895912,0.0,6.6472256245916945
PT_S1,HK1635,225,DKD,252606.0,4.032864083566369,4.032864083566369,0.0,6.452675674137759,0.0,3.0346486507783643,5.405776685278991,0.0,0.0,3.600829557954418,3.2089226532233677,0.0,1.6011504975131494,3.357285168935113,5.683397191088721,0.0,5.119590348753116,6.507316625393781,0.0,4.384207793009272,1.6011504975131494,5.669838140434869,8.85367142606724,4.849523162557409,6.7337014194688924,6.16551889664744,0.0,0.0,1.6011504975131494,0.0,0.0,5.0710990634890205,4.522341528152424,3.0346486507783643,2.823456287869757,3.7034562335510746,0.0,0.0,3.0346486507783643,6.902383147837521,5.0710990634890205,6.564720334107025,0.0,0.0,0.0,4.384207793009272,0.0,0.0,6.650218452000485,3.796524062648164,4.818027081084214,5.584380085039241,5.683397191088721,4.478383441728044,1.6011504975131494,6.477329839675416
PT_S1,HK1997,323,Control,272554.0,3.62939419788842,3.136102127602297,0.0,6.7691280166232435,1.540944424064806,3.526977373410141,4.71016001281531,0.0,0.0,4.25860053064053,2.9624333945124546,0.0,0.0,2.1208228285367547,5.566429835799974,0.0,5.275339783586967,6.61446622843457,0.0,4.149037287106193,0.0,5.927559866989833,8.477145479041043,5.067437096596693,7.161480948636036,6.097959044263911,0.0,3.62939419788842,0.0,0.0,0.0,5.134467518521233,5.090283455892202,2.4854892391850294,3.412861807817525,3.284026055965032,0.0,0.0,4.4032736774976,6.13836121711815,4.568443339509945,6.96034994999119,2.4854892391850294,0.0,1.540944424064806,3.807283906395214,0.0,0.0,5.463051216569748,4.149037287106193,4.970444422772311,5.709956084195331,2.4854892391850294,4.742659363235345,0.0,6.62425714717439
PT_S1,HK1770,660,HKD,682281.0,3.899285595270676,3.4115910259008504,2.4212301908072202,6.6545910395176,1.6858460796544001,3.772863950982484,5.12447921348304,0.0,0.0,4.327428678033864,2.84038693196577,0.0,0.0,2.6526111965621144,5.474112784869036,0.90246429315412,5.33590077554281,6.549163873928613,1.6858460796544001,4.063218448180134,0.90246429315412,5.853248510581982,8.441805589504684,5.262705741611829,7.123639195837025,6.023093455192154,2.2817730788644344,3.6281149814013043,2.5435979647045905,0.0,0.0,5.216070825587274,5.052168763324137,3.588399300317652,4.9433468123377216,3.588399300317652,0.0,0.0,5.133161158940781,6.168235990514237,4.626259749906732,6.693471702874308,1.9260990668911029,0.0,1.3689812344656405,3.7031062159602617,0.0,1.3689812344656405,5.746803926122236,4.900642815211001,4.7477316664862625,5.390828603563252,2.6526111965621144,4.8093409410859325,0.0,6.586229382461544
PT_S1,HK1634,47,DKD,69061.0,4.295920700312497,2.739545800053243,0.0,6.285547793348875,0.0,3.3998599881336977,4.982232562076508,0.0,0.0,3.7941367585841865,4.07617736726851,0.0,0.0,4.982232562076508,5.720570768052696,0.0,4.760802225597497,6.502906703675709,0.0,4.295920700312497,0.0,5.243012788100814,9.016766906307703,5.510032633468914,6.586168379384192,5.620832285719547,0.0,4.628492763340733,0.0,0.0,0.0,5.07691902623751,3.3998599881336977,2.739545800053243,2.739545800053243,4.295920700312497,0.0,0.0,4.760802225597497,5.620832285719547,3.3998599881336977,6.565993820953402,0.0,0.0,0.0,0.0,0.0,0.0,6.480961109190649,3.7941367585841865,4.07617736726851,5.38540880843643,3.7941367585841865,3.3998599881336977,0.0,6.3380959819555995
PT_S1,HK1597,392,HKD,340829.0,3.7394850375718462,3.1975370056609145,2.5444397374469236,6.493988445365035,1.3696624731406053,4.455354421008274,4.268529539891798,0.0,0.0,4.488868690962773,3.9294381724953262,0.0,2.9233839107495054,3.412474433698294,5.475022485965244,0.0,4.696461733010281,6.966196031331806,1.3696624731406053,4.038592747386506,0.0,5.3714918598477,8.87503729356727,4.9123978021070585,6.830028444464903,5.998840033039608,3.0698261727787033,2.9233839107495054,1.3696624731406053,0.0,0.0,5.107793870325518,4.9123978021070585,2.2825933735345507,5.208990966044306,3.806892229950443,0.0,0.0,5.089885348119998,6.2023650620792905,4.583157135791056,6.781292320203969,2.9233839107495054,0.0,0.0,2.751755278119323,0.0,0.0,5.224904522871379,4.347494562615211,4.268529539891798,5.991532240053964,4.30879128318339,4.5212960821473365,0.0,6.615049607754361
PT_S1,HK1632,61,DKD,53635.0,2.9777995292660426,2.9777995292660426,0.0,6.328537057656515,0.0,3.645164832603441,2.9777995292660426,0.0,0.0,5.011676981238964,4.041886123196999,0.0,3.645164832603441,4.041886123196999,3.645164832603441,0.0,4.3251674483754075,7.308250286463806,0.0,4.041886123196999,0.0,4.041886123196999,9.056896519444974,4.041886123196999,6.640432821458925,5.761916816420069,0.0,2.9777995292660426,2.9777995292660426,0.0,0.0,4.545661225267012,4.8790965257163315,0.0,4.726212356997832,0.0,2.9777995292660426,0.0,4.3251674483754075,5.923963873011156,3.645164832603441,6.9518624391580515,0.0,0.0,0.0,2.9777995292660426,0.0,4.545661225267012,5.128719773460379,4.041886123196999,0.0,5.414919713130291,4.3251674483754075,3.645164832603441,0.0,6.392964032404916
PT_S1,HK1664,1315,Control,1769390.0,2.716624216153253,3.645475763656751,0.7562783302369026,6.514236280177106,1.3417761250494316,3.1124626664894928,4.551955503427701,0.0,0.0,4.247785221625525,2.3068424596412123,0.0,0.7562783302369026,3.468362417595195,5.4000385214453415,1.7086191736589664,4.9418635801091595,6.282420692745821,0.0,3.881027328515345,0.0,5.1684162714519095,8.61179660067709,5.174831291408622,6.808229311537603,6.066320890029196,2.97810254758837,3.2529806726517823,0.7562783302369026,0.0,0.0,4.821943914887345,5.212480506817715,2.7532994805090705,3.03403085114662,3.6601238787276826,1.3417761250494316,0.0,4.438461856666356,5.9599065506107545,4.58132284505704,6.560079470858486,0.7562783302369026,0.0,0.0,3.0608641317921883,0.0,0.44799222492365576,5.623299793251448,3.03403085114662,4.669891256911891,4.900666399938685,3.9266091941845107,4.231494155644479,0.0,6.321772637516029
PT_S1,HK1594,90,HKD,109487.0,4.304984069120899,2.315847204566951,0.0,6.5827822626053605,0.0,2.958394248200215,4.021792267173193,0.0,0.0,4.173379547548061,3.843048466021347,0.0,0.0,3.843048466021347,5.975692547131728,0.0,5.394554872723205,7.161485550836084,0.0,4.421265856175686,0.0,5.213141151997234,9.35169661596581,4.70593865321788,7.110605991732148,5.8258221094444975,0.0,3.346407219051334,0.0,0.0,0.0,5.394554872723205,4.173379547548061,0.0,3.6252476614342597,4.304984069120899,0.0,0.0,3.346407219051334,6.5827822626053605,4.78528562480993,6.8379950977958135,0.0,0.0,0.0,2.315847204566951,0.0,2.315847204566951,5.928188380351005,3.6252476614342597,4.173379547548061,5.474248193108159,5.213141151997234,3.6252476614342597,0.0,6.679115256942451
PT_S2,HK2893,578,Control,1692221.0,6.1706123340720795,5.815537540111053,1.3749039397742642,4.785646808497959,2.227123244545725,6.625985942443451,6.2670791620048645,0.0,2.4020655806962843,4.565818333846289,7.02865549990651,4.829091564759374,5.839899610642793,6.915684434733578,4.92796308741448,2.0149474188007965,7.316116017223851,5.976286634327449,0.0,5.2063028646561715,0.46432463619755554,5.619628117409829,7.243629146004758,7.035959782822251,4.323580977661269,4.354425673633651,2.0149474188007965,7.788714946987841,0.46432463619755554,2.8648432249980225,1.2130586385850395,5.253751261820889,4.596088414037097,2.680446387446999,2.1612763027322344,3.703594094064202,4.441631790696121,0.0,2.288900935205159,5.413319112489242,3.37980653442561,4.648367487275586,1.8434746004107265,0.46432463619755554,0.0,3.7601925101270117,0.7801863066921573,0.46432463619755554,8.590942558411095,1.6363866204378508,6.741966501104311,5.513479768188266,3.3387264355221227,5.9396240813667704,3.2958861972810207,5.322395547861721
PT_S2,HK2898,1129,Control,2626568.0,6.144713183011566,5.725942268962153,0.5661372894903616,4.86804018302135,1.9037292582358523,7.2086378743133155,6.576867577548631,0.7618216137565509,3.0883056603143864,4.968227740921299,7.739259727254189,4.131908756027472,1.2988487249521348,6.740316843825211,4.608855535579453,0.7618216137565509,7.75276092701919,5.952647730800942,0.0,4.882569976501961,0.0,6.418700503896897,6.875274856563596,7.633210617100617,3.552043222249296,4.597410557797545,0.3226086954628699,7.654906500755404,1.0659598896524884,3.0348423067648937,0.0,5.826247172972492,3.373265806297897,2.5194488747462547,2.388657186622382,3.615471618446156,3.66541879553963,0.3226086954628699,1.7832944915431628,5.622734632896708,3.507406188586793,4.894043697236844,1.1891686924514049,0.0,0.0,2.422993475280309,0.9254089720690777,0.0,8.84094757959817,0.7618216137565509,6.67089390430543,5.841844175455321,2.7138217513480747,6.078028936233871,1.958910897597105,5.133803258771569
PT_S2,HK2862,58,DKD,45219.0,4.895505638184003,4.209810746243557,3.8117428007111736,4.209810746243557,3.1404643593238055,6.83498360846189,6.498941473311362,0.0,3.1404643593238055,4.209810746243557,7.4788296389729725,0.0,3.1404643593238055,6.276174109096429,4.714678988665205,3.8117428007111736,7.359554488124234,5.181315928436415,0.0,3.8117428007111736,0.0,6.430056098294035,6.276174109096429,6.498941473311362,3.1404643593238055,4.209810746243557,3.8117428007111736,7.240090157314047,0.0,4.209810746243557,0.0,5.6646596329748045,4.895505638184003,4.895505638184003,5.0485871572296315,0.0,3.8117428007111736,0.0,0.0,4.895505638184003,3.8117428007111736,4.714678988665205,0.0,0.0,0.0,3.1404643593238055,0.0,3.1404643593238055,8.589485438934007,4.4937736164452335,5.6646596329748045,5.403334726406364,3.1404643593238055,5.6646596329748045,4.209810746243557,0.0
PT_S2,HK2774,134,HKD,475969.0,5.225133531339879,4.41809465994412,3.898379855119617,5.225133531339879,1.6490343874720408,7.101069382330858,6.575679860496296,1.1317172761696241,3.3433105780777197,4.311258090605559,6.963938536036868,3.71158389953851,0.0,5.892660469543858,4.191626918716816,2.610500801820365,6.797958573600359,5.558449107060284,0.0,3.603229290148251,0.0,5.921237766756408,4.776217773163329,5.91558726705112,3.4148925171455877,4.055714321015541,2.4427717992656373,7.401024412208177,3.980138168598782,4.683517630330773,0.0,5.605897849274164,4.893063946248849,6.308744935454621,4.159341024338319,4.222902953370622,4.683517630330773,2.991161567790577,4.702757884394294,4.7216349283433345,2.8796375359357356,4.191626918716816,3.980138168598782,1.6490343874720408,0.0,2.8796375359357356,1.1317172761696241,2.7540962959041884,7.725706736629926,4.623470743536259,6.138191257742646,4.983383475916349,2.7540962959041884,5.4103218694176665,5.052879062514176,4.055714321015541
PT_S2,HK2899,110,Control,62152.0,5.958812430939777,5.725877079797305,0.0,5.181701833546145,2.838469320089215,6.038656428285906,6.2141623819087926,0.0,0.0,4.982278900777511,7.383963794258545,4.732922102256273,3.5019223790519414,6.856762594507129,5.086953339629733,0.0,6.804633213775907,4.982278900777511,0.0,5.421659214325786,0.0,4.865352799733671,6.245848550404933,7.661444941590872,3.5019223790519414,3.5019223790519414,0.0,7.311439852348823,0.0,2.838469320089215,0.0,5.490357388583556,3.5019223790519414,0.0,0.0,3.5019223790519414,4.179885163782252,0.0,3.5019223790519414,5.615034958466807,0.0,4.179885163782252,3.5019223790519414,0.0,0.0,0.0,0.0,0.0,8.7871381627347,3.5019223790519414,6.49325910265709,6.30635913719153,3.5019223790519414,5.181701833546145,0.0,4.179885163782252
